numpy_dot;2;640;0.00306701660156;0.0;0.0
numpy_dot;3;640;0.00308704376221;0.0;9.53674316406e-07
numpy_dot;4;640;0.00303888320923;0.0;0.0
numpy_dot;5;640;0.00301599502563;0.0;0.0
numpy_dot;6;640;0.0030951499939;0.0;0.0
numpy_dot;7;640;0.00303983688354;1.19209289551e-06;0.0
numpy_dot;8;640;0.00300097465515;0.0;0.0
numpy_dot;9;640;0.00310897827148;0.0;9.53674316406e-07
numpy_dot;10;640;0.00302410125732;0.0;0.0
numpy_dot;11;640;0.00298690795898;1.19209289551e-06;0.0
numpy_dot;12;640;0.00307083129883;9.53674316406e-07;0.0
numpy_dot;13;640;0.00302410125732;0.0;0.0
numpy_dot;14;640;0.00301098823547;0.0;0.0
numpy_dot;15;640;0.00309205055237;0.0;0.0
numpy_dot;16;640;0.00303292274475;0.0;0.0
numpy_dot;17;640;0.00298714637756;9.53674316406e-07;0.0
numpy_dot;18;640;0.00305581092834;0.0;0.0
numpy_dot;19;640;0.00302505493164;0.0;0.0
numpy_dot;20;640;0.00296115875244;0.0;0.0
numpy_dot;21;640;0.0031099319458;0.0;0.0
numpy_dot;22;640;0.00303792953491;9.53674316406e-07;0.0
numpy_dot;23;640;0.00299191474915;0.0;0.0
numpy_dot;24;640;0.00309991836548;0.0;0.0
numpy_dot;25;640;0.00305199623108;0.0;0.0
numpy_dot;26;640;0.00300812721252;9.53674316406e-07;0.0
numpy_dot;27;640;0.00309681892395;0.0;0.0
numpy_dot;28;640;0.00304007530212;0.0;0.0
numpy_dot;29;640;0.00298094749451;0.0;1.19209289551e-06
numpy_dot;0;768;0.00703501701355;0.0;9.53674316406e-07
numpy_dot;1;768;0.00495219230652;0.0;0.0
numpy_dot;2;768;0.00500178337097;1.19209289551e-06;0.0
numpy_dot;3;768;0.00493192672729;0.0;0.0
numpy_dot;4;768;0.00495386123657;0.0;0.0
numpy_dot;5;768;0.00481820106506;9.53674316406e-07;0.0
numpy_dot;6;768;0.00488209724426;0.0;1.09672546387e-05
numpy_dot;7;768;0.00489497184753;9.53674316406e-07;0.0
numpy_dot;8;768;0.00481200218201;9.53674316406e-07;0.0
numpy_dot;9;768;0.00494599342346;0.0;9.53674316406e-07
numpy_dot;10;768;0.00493597984314;9.53674316406e-07;0.0
numpy_dot;11;768;0.00486278533936;1.19209289551e-06;0.0
numpy_dot;12;768;0.00485992431641;9.53674316406e-07;0.0
numpy_dot;13;768;0.00488686561584;0.0;9.53674316406e-07
numpy_dot;14;768;0.00486493110657;0.0;0.0
numpy_dot;15;768;0.00488090515137;0.0;0.0
numpy_dot;16;768;0.00490283966064;0.0;9.53674316406e-07
numpy_dot;17;768;0.00487399101257;9.53674316406e-07;0.0
numpy_dot;18;768;0.00489115715027;0.0;9.53674316406e-07
numpy_dot;19;768;0.00492000579834;9.53674316406e-07;0.0
numpy_dot;20;768;0.00491118431091;9.53674316406e-07;0.0
numpy_dot;21;768;0.00487494468689;0.0;0.0
numpy_dot;22;768;0.00489902496338;0.0;0.0
numpy_dot;23;768;0.004802942276;9.53674316406e-07;0.0
numpy_dot;24;768;0.00495505332947;9.53674316406e-07;0.0
numpy_dot;25;768;0.0048770904541;9.53674316406e-07;0.0
numpy_dot;26;768;0.00477814674377;0.0;9.53674316406e-07
numpy_dot;27;768;0.00508308410645;0.0;0.0
numpy_dot;28;768;0.00483798980713;0.0;0.0
numpy_dot;29;768;0.00480794906616;0.0;9.53674316406e-07
numpy_dot;0;896;0.0119261741638;0.0;0.0
numpy_dot;1;896;0.00748896598816;0.0;0.0
numpy_dot;2;896;0.00993704795837;0.0;0.0
numpy_dot;3;896;0.00739479064941;0.0;0.0
numpy_dot;4;896;0.00710010528564;0.0;0.0
numpy_dot;5;896;0.00707602500916;0.0;9.53674316406e-07
numpy_dot;6;896;0.00710892677307;0.0;0.0
numpy_dot;7;896;0.00712490081787;0.0;0.0
numpy_dot;8;896;0.00710892677307;0.0;0.0
numpy_dot;9;896;0.00710296630859;0.0;0.0
numpy_dot;10;896;0.0070788860321;0.0;0.0
numpy_dot;11;896;0.00712108612061;9.53674316406e-07;0.0
numpy_dot;12;896;0.00730800628662;0.0;9.53674316406e-07
numpy_dot;13;896;0.00700211524963;9.53674316406e-07;9.53674316406e-07
numpy_dot;14;896;0.00712895393372;0.0;9.53674316406e-07
numpy_dot;15;896;0.00706219673157;0.0;0.0
numpy_dot;16;896;0.00710988044739;0.0;0.0
numpy_dot;17;896;0.00711107254028;0.0;0.0
numpy_dot;18;896;0.00707483291626;0.0;0.0
numpy_dot;19;896;0.00707101821899;0.0;0.0
numpy_dot;20;896;0.00711798667908;9.53674316406e-07;0.0
numpy_dot;21;896;0.00719213485718;0.0;0.0
numpy_dot;22;896;0.00710988044739;0.0;0.0
numpy_dot;23;896;0.00713801383972;0.0;9.53674316406e-07
numpy_dot;24;896;0.00708699226379;0.0;0.0
numpy_dot;25;896;0.00728487968445;0.0;1.19209289551e-06
numpy_dot;26;896;0.00709199905396;9.53674316406e-07;1.19209289551e-06
numpy_dot;27;896;0.00715303421021;9.53674316406e-07;9.53674316406e-07
numpy_dot;28;896;0.00708985328674;0.0;0.0
numpy_dot;29;896;0.00728511810303;9.53674316406e-07;0.0
numpy_dot;0;1024;0.0164821147919;9.53674316406e-07;0.0
numpy_dot;1;1024;0.0163788795471;0.0;0.0
numpy_dot;2;1024;0.010195016861;0.0;0.0
numpy_dot;3;1024;0.0117418766022;0.0;0.0
numpy_dot;4;1024;0.0101518630981;1.19209289551e-06;9.53674316406e-07
numpy_dot;5;1024;0.0141780376434;0.0;9.53674316406e-07
numpy_dot;6;1024;0.0101618766785;0.0;0.0
numpy_dot;7;1024;0.0118820667267;0.0;1.19209289551e-06
numpy_dot;8;1024;0.0101759433746;0.0;9.53674316406e-07
numpy_dot;9;1024;0.0142631530762;9.53674316406e-07;0.0
numpy_dot;10;1024;0.0101318359375;0.0;0.0
numpy_dot;11;1024;0.0117990970612;0.0;9.53674316406e-07
numpy_dot;12;1024;0.0101411342621;9.53674316406e-07;0.0
numpy_dot;13;1024;0.0144739151001;9.53674316406e-07;1.19209289551e-06
numpy_dot;14;1024;0.0101511478424;0.0;0.0
numpy_dot;15;1024;0.0116829872131;0.0;0.0
numpy_dot;16;1024;0.0101668834686;9.53674316406e-07;0.0
numpy_dot;17;1024;0.0142979621887;0.0;9.53674316406e-07
numpy_dot;18;1024;0.0102298259735;0.0;0.0
numpy_dot;19;1024;0.0116639137268;0.0;0.0
numpy_dot;20;1024;0.0103712081909;0.0;0.0
numpy_dot;21;1024;0.0151031017303;0.0;0.0
numpy_dot;22;1024;0.0102968215942;9.53674316406e-07;9.53674316406e-07
numpy_dot;23;1024;0.0118391513824;9.53674316406e-07;0.0
numpy_dot;24;1024;0.0102188587189;0.0;9.53674316406e-07
numpy_dot;25;1024;0.0141749382019;0.0;9.53674316406e-07
numpy_dot;26;1024;0.0103209018707;1.19209289551e-06;9.53674316406e-07
numpy_dot;27;1024;0.0124020576477;0.0;0.0
numpy_dot;28;1024;0.0102608203888;9.53674316406e-07;9.53674316406e-07
numpy_dot;29;1024;0.0150089263916;0.0;0.0
numpy_dot;0;1152;0.0204000473022;0.0;9.53674316406e-07
numpy_dot;1;1152;0.019259929657;1.19209289551e-06;0.0
numpy_dot;2;1152;0.0131220817566;9.53674316406e-07;0.0
numpy_dot;3;1152;0.0129888057709;9.53674316406e-07;9.53674316406e-07
numpy_dot;4;1152;0.0132241249084;9.53674316406e-07;0.0
numpy_dot;5;1152;0.0165131092072;0.0;9.53674316406e-07
numpy_dot;6;1152;0.0131900310516;9.53674316406e-07;0.0
numpy_dot;7;1152;0.0131940841675;9.53674316406e-07;9.53674316406e-07
numpy_dot;8;1152;0.0131540298462;9.53674316406e-07;0.0
numpy_dot;9;1152;0.0169630050659;1.19209289551e-06;9.53674316406e-07
numpy_dot;10;1152;0.0131239891052;9.53674316406e-07;0.0
numpy_dot;11;1152;0.0129780769348;9.53674316406e-07;0.0
numpy_dot;12;1152;0.0135118961334;0.0;0.0
numpy_dot;13;1152;0.0169758796692;0.0;0.0
numpy_dot;14;1152;0.0130860805511;0.0;0.0
numpy_dot;15;1152;0.0130841732025;0.0;0.0
numpy_dot;16;1152;0.0133759975433;9.53674316406e-07;0.0
numpy_dot;17;1152;0.016872882843;0.0;0.0
numpy_dot;18;1152;0.0133831501007;0.0;0.0
numpy_dot;19;1152;0.0132780075073;0.0;0.0
numpy_dot;20;1152;0.0132858753204;0.0;0.0
numpy_dot;21;1152;0.016930103302;0.0;9.53674316406e-07
numpy_dot;22;1152;0.0134279727936;0.0;0.0
numpy_dot;23;1152;0.0131950378418;9.53674316406e-07;1.19209289551e-06
numpy_dot;24;1152;0.0130898952484;1.19209289551e-06;0.0
numpy_dot;25;1152;0.0165109634399;0.0;1.19209289551e-06
numpy_dot;26;1152;0.0133130550385;9.53674316406e-07;0.0
numpy_dot;27;1152;0.0132451057434;0.0;0.0
numpy_dot;28;1152;0.0132761001587;0.0;0.0
numpy_dot;29;1152;0.0171270370483;0.0;0.0
numpy_dot;0;1280;0.0253398418427;0.0;0.0
numpy_dot;1;1280;0.0235860347748;0.0;9.53674316406e-07
numpy_dot;2;1280;0.0166189670563;0.0;9.53674316406e-07
numpy_dot;3;1280;0.0163381099701;9.53674316406e-07;0.0
numpy_dot;4;1280;0.0166702270508;0.0;9.53674316406e-07
numpy_dot;5;1280;0.0210909843445;0.0;0.0
numpy_dot;6;1280;0.0167710781097;9.53674316406e-07;0.0
numpy_dot;7;1280;0.0164830684662;0.0;0.0
numpy_dot;8;1280;0.0163090229034;0.0;0.0
numpy_dot;9;1280;0.0209369659424;1.19209289551e-06;0.0
numpy_dot;10;1280;0.016918182373;0.0;0.0
numpy_dot;11;1280;0.0162918567657;9.53674316406e-07;0.0
numpy_dot;12;1280;0.0168430805206;9.53674316406e-07;9.53674316406e-07
numpy_dot;13;1280;0.0205390453339;9.53674316406e-07;0.0
numpy_dot;14;1280;0.0165138244629;9.53674316406e-07;0.0
numpy_dot;15;1280;0.0162498950958;0.0;9.53674316406e-07
numpy_dot;16;1280;0.016340970993;9.53674316406e-07;0.0
numpy_dot;17;1280;0.0205430984497;0.0;0.0
numpy_dot;18;1280;0.0164949893951;1.19209289551e-06;0.0
numpy_dot;19;1280;0.0164270401001;1.19209289551e-06;9.53674316406e-07
numpy_dot;20;1280;0.0164129734039;0.0;0.0
numpy_dot;21;1280;0.0205771923065;0.0;0.0
numpy_dot;22;1280;0.0164918899536;0.0;9.53674316406e-07
numpy_dot;23;1280;0.0163249969482;2.14576721191e-06;0.0
numpy_dot;24;1280;0.0165870189667;0.0;9.53674316406e-07
numpy_dot;25;1280;0.020604133606;9.53674316406e-07;9.53674316406e-07
numpy_dot;26;1280;0.0170011520386;0.0;9.53674316406e-07
numpy_dot;27;1280;0.0164759159088;0.0;0.0
numpy_dot;28;1280;0.0164790153503;0.0;0.0
numpy_dot;29;1280;0.0206341743469;0.0;0.0
numpy_dot;0;1408;0.127994060516;9.53674316406e-07;1.90734863281e-06
numpy_dot;1;1408;0.0292611122131;0.0;0.0
numpy_dot;2;1408;0.0204701423645;9.53674316406e-07;0.0
numpy_dot;3;1408;0.020112991333;9.53674316406e-07;0.0
numpy_dot;4;1408;0.0203700065613;0.0;0.0
numpy_dot;5;1408;0.025820016861;0.0;0.0
numpy_dot;6;1408;0.0200669765472;1.19209289551e-06;0.0
numpy_dot;7;1408;0.0199360847473;9.53674316406e-07;0.0
numpy_dot;8;1408;0.0202379226685;9.53674316406e-07;0.0
numpy_dot;9;1408;0.0255558490753;9.53674316406e-07;0.0
numpy_dot;10;1408;0.0201458930969;0.0;0.0
numpy_dot;11;1408;0.0201292037964;0.0;9.53674316406e-07
numpy_dot;12;1408;0.020327091217;9.53674316406e-07;0.0
numpy_dot;13;1408;0.0252931118011;9.53674316406e-07;0.0
numpy_dot;14;1408;0.019984960556;9.53674316406e-07;1.19209289551e-06
numpy_dot;15;1408;0.0201809406281;0.0;0.0
numpy_dot;16;1408;0.0203099250793;9.53674316406e-07;9.53674316406e-07
numpy_dot;17;1408;0.0255260467529;9.53674316406e-07;9.53674316406e-07
numpy_dot;18;1408;0.0206339359283;9.53674316406e-07;9.53674316406e-07
numpy_dot;19;1408;0.0253489017487;9.53674316406e-07;0.0
numpy_dot;20;1408;0.0209817886353;0.0;0.0
numpy_dot;21;1408;0.0253758430481;0.0;0.0
numpy_dot;22;1408;0.0199780464172;9.53674316406e-07;0.0
numpy_dot;23;1408;0.0206291675568;9.53674316406e-07;0.0
numpy_dot;24;1408;0.0204310417175;0.0;0.0
numpy_dot;25;1408;0.0254471302032;9.53674316406e-07;0.0
numpy_dot;26;1408;0.0200061798096;0.0;0.0
numpy_dot;27;1408;0.0200271606445;9.53674316406e-07;9.53674316406e-07
numpy_dot;28;1408;0.0201888084412;9.53674316406e-07;0.0
numpy_dot;29;1408;0.0258460044861;9.53674316406e-07;0.0
numpy_dot;0;1536;0.036082983017;0.0;0.0
numpy_dot;1;1536;0.0390570163727;1.19209289551e-06;0.0
numpy_dot;2;1536;0.0252349376678;9.53674316406e-07;0.0
numpy_dot;3;1536;0.027948141098;0.0;0.0
numpy_dot;4;1536;0.0245609283447;9.53674316406e-07;0.0
numpy_dot;5;1536;0.0347969532013;9.53674316406e-07;0.0
numpy_dot;6;1536;0.0250940322876;0.0;0.0
numpy_dot;7;1536;0.0285081863403;9.53674316406e-07;0.0
numpy_dot;8;1536;0.0248301029205;0.0;0.0
numpy_dot;9;1536;0.0350139141083;0.0;0.0
numpy_dot;10;1536;0.0249130725861;9.53674316406e-07;0.0
numpy_dot;11;1536;0.028872013092;0.0;9.53674316406e-07
numpy_dot;12;1536;0.0246489048004;0.0;1.19209289551e-06
numpy_dot;13;1536;0.0341608524323;1.19209289551e-06;0.0
numpy_dot;14;1536;0.0248398780823;1.19209289551e-06;0.0
numpy_dot;15;1536;0.0288751125336;9.53674316406e-07;0.0
numpy_dot;16;1536;0.0246229171753;9.53674316406e-07;0.0
numpy_dot;17;1536;0.0341150760651;1.19209289551e-06;0.0
numpy_dot;18;1536;0.0246460437775;9.53674316406e-07;9.53674316406e-07
numpy_dot;19;1536;0.0278270244598;9.53674316406e-07;1.19209289551e-06
numpy_dot;20;1536;0.0244209766388;0.0;0.0
numpy_dot;21;1536;0.0345618724823;1.19209289551e-06;0.0
numpy_dot;22;1536;0.0246651172638;9.53674316406e-07;1.19209289551e-06
numpy_dot;23;1536;0.0281879901886;0.0;0.0
numpy_dot;24;1536;0.024621963501;9.53674316406e-07;0.0
numpy_dot;25;1536;0.0342488288879;9.53674316406e-07;0.0
numpy_dot;26;1536;0.0248010158539;0.0;1.19209289551e-06
numpy_dot;27;1536;0.0290801525116;9.53674316406e-07;0.0
numpy_dot;28;1536;0.0247070789337;0.0;9.53674316406e-07
numpy_dot;29;1536;0.0349750518799;0.0;9.53674316406e-07
numpy_dot;0;1664;0.0434350967407;0.0;0.0
numpy_dot;1;1664;0.04243516922;0.0;0.0
numpy_dot;2;1664;0.0311570167542;1.19209289551e-06;0.0
numpy_dot;3;1664;0.0301849842072;0.0;0.0
numpy_dot;4;1664;0.0299649238586;0.0;1.19209289551e-06
numpy_dot;5;1664;0.0365490913391;9.53674316406e-07;9.53674316406e-07
numpy_dot;6;1664;0.0300378799438;1.19209289551e-06;0.0
numpy_dot;7;1664;0.0311341285706;0.0;9.53674316406e-07
numpy_dot;8;1664;0.0301690101624;1.19209289551e-06;0.0
numpy_dot;9;1664;0.0381438732147;0.0;0.0
numpy_dot;10;1664;0.0303189754486;0.0;9.53674316406e-07
numpy_dot;11;1664;0.0299048423767;0.0;0.0
numpy_dot;12;1664;0.0294530391693;0.0;0.0
numpy_dot;13;1664;0.0367820262909;0.0;1.19209289551e-06
numpy_dot;14;1664;0.0300569534302;9.53674316406e-07;9.53674316406e-07
numpy_dot;15;1664;0.0300829410553;9.53674316406e-07;0.0
numpy_dot;16;1664;0.0298581123352;0.0;0.0
numpy_dot;17;1664;0.037477016449;0.0;0.0
numpy_dot;18;1664;0.0298500061035;0.0;9.53674316406e-07
numpy_dot;19;1664;0.0298631191254;0.0;0.0
numpy_dot;20;1664;0.0300381183624;9.53674316406e-07;0.0
numpy_dot;21;1664;0.0369300842285;9.53674316406e-07;0.0
numpy_dot;22;1664;0.0301821231842;0.0;9.53674316406e-07
numpy_dot;23;1664;0.0322370529175;0.0;0.0
numpy_dot;24;1664;0.0319759845734;9.53674316406e-07;0.0
numpy_dot;25;1664;0.038113117218;0.0;0.0
numpy_dot;26;1664;0.0314650535583;0.0;0.0
numpy_dot;27;1664;0.0300450325012;9.53674316406e-07;9.53674316406e-07
numpy_dot;28;1664;0.0299160480499;0.0;0.0
numpy_dot;29;1664;0.0364899635315;1.19209289551e-06;9.53674316406e-07
numpy_dot;0;1792;0.0517671108246;0.0;0.0
numpy_dot;1;1792;0.0497410297394;1.19209289551e-06;0.0
numpy_dot;2;1792;0.0351932048798;9.53674316406e-07;9.53674316406e-07
numpy_dot;3;1792;0.0353679656982;1.19209289551e-06;0.0
numpy_dot;4;1792;0.0348579883575;0.0;0.0
numpy_dot;5;1792;0.04354596138;0.0;0.0
numpy_dot;6;1792;0.0351350307465;9.53674316406e-07;1.19209289551e-06
numpy_dot;7;1792;0.0349609851837;0.0;0.0
numpy_dot;8;1792;0.0359210968018;9.53674316406e-07;0.0
numpy_dot;9;1792;0.0430800914764;9.53674316406e-07;0.0
numpy_dot;10;1792;0.0350160598755;0.0;9.53674316406e-07
numpy_dot;11;1792;0.0349190235138;0.0;0.0
numpy_dot;12;1792;0.0347490310669;0.0;0.0
numpy_dot;13;1792;0.0434248447418;0.0;9.53674316406e-07
numpy_dot;14;1792;0.0350971221924;9.53674316406e-07;0.0
numpy_dot;15;1792;0.0349760055542;1.19209289551e-06;9.53674316406e-07
numpy_dot;16;1792;0.0359101295471;9.53674316406e-07;0.0
numpy_dot;17;1792;0.0432372093201;0.0;0.0
numpy_dot;18;1792;0.0353579521179;1.19209289551e-06;0.0
numpy_dot;19;1792;0.0347800254822;9.53674316406e-07;0.0
numpy_dot;20;1792;0.0362679958344;0.0;9.53674316406e-07
numpy_dot;21;1792;0.0440340042114;9.53674316406e-07;0.0
numpy_dot;22;1792;0.0351989269257;9.53674316406e-07;0.0
numpy_dot;23;1792;0.0363700389862;0.0;1.19209289551e-06
numpy_dot;24;1792;0.0366089344025;0.0;1.19209289551e-06
numpy_dot;25;1792;0.0434210300446;1.19209289551e-06;0.0
numpy_dot;26;1792;0.0353739261627;1.19209289551e-06;0.0
numpy_dot;27;1792;0.0349259376526;9.53674316406e-07;0.0
numpy_dot;28;1792;0.0347290039062;0.0;0.0
numpy_dot;29;1792;0.0431308746338;0.0;0.0
numpy_dot;0;1920;0.0594758987427;0.0;0.0
numpy_dot;1;1920;0.0584371089935;9.53674316406e-07;9.53674316406e-07
numpy_dot;2;1920;0.0415658950806;0.0;0.0
numpy_dot;3;1920;0.0413060188293;1.19209289551e-06;0.0
numpy_dot;4;1920;0.0455188751221;0.0;0.0
numpy_dot;5;1920;0.0503780841827;9.53674316406e-07;0.0
numpy_dot;6;1920;0.041403055191;9.53674316406e-07;0.0
numpy_dot;7;1920;0.0415768623352;9.53674316406e-07;9.53674316406e-07
numpy_dot;8;1920;0.0416719913483;0.0;0.0
numpy_dot;9;1920;0.0514938831329;0.0;0.0
numpy_dot;10;1920;0.0422940254211;9.53674316406e-07;1.19209289551e-06
numpy_dot;11;1920;0.0412080287933;9.53674316406e-07;0.0
numpy_dot;12;1920;0.0417590141296;0.0;0.0
numpy_dot;13;1920;0.0512218475342;9.53674316406e-07;0.0
numpy_dot;14;1920;0.0411970615387;0.0;9.53674316406e-07
numpy_dot;15;1920;0.0413539409637;5.96046447754e-06;9.53674316406e-07
numpy_dot;16;1920;0.0412731170654;9.53674316406e-07;9.53674316406e-07
numpy_dot;17;1920;0.0514528751373;1.19209289551e-06;9.53674316406e-07
numpy_dot;18;1920;0.0413219928741;0.0;0.0
numpy_dot;19;1920;0.0417079925537;9.53674316406e-07;0.0
numpy_dot;20;1920;0.0407159328461;0.0;0.0
numpy_dot;21;1920;0.0518319606781;0.0;0.0
numpy_dot;22;1920;0.0413558483124;9.53674316406e-07;0.0
numpy_dot;23;1920;0.0413517951965;9.53674316406e-07;0.0
numpy_dot;24;1920;0.0410568714142;1.19209289551e-06;0.0
numpy_dot;25;1920;0.0504240989685;0.0;0.0
numpy_dot;26;1920;0.0415999889374;0.0;9.53674316406e-07
numpy_dot;27;1920;0.0415840148926;0.0;0.0
numpy_dot;28;1920;0.0412628650665;0.0;9.53674316406e-07
numpy_dot;29;1920;0.05131316185;0.0;9.53674316406e-07
numpy_dot;0;2048;0.0976090431213;0.0;0.0
numpy_dot;1;2048;0.0704810619354;0.0;0.0
numpy_dot;2;2048;0.0682339668274;9.53674316406e-07;0.0
numpy_dot;3;2048;0.0680370330811;0.0;0.0
numpy_dot;4;2048;0.0693869590759;0.0;0.0
numpy_dot;5;2048;0.068775177002;0.0;9.53674316406e-07
numpy_dot;6;2048;0.0684061050415;9.53674316406e-07;9.53674316406e-07
numpy_dot;7;2048;0.0693309307098;9.53674316406e-07;0.0
numpy_dot;8;2048;0.0684268474579;0.0;0.0
numpy_dot;9;2048;0.0684180259705;9.53674316406e-07;9.53674316406e-07
numpy_dot;10;2048;0.0697560310364;9.53674316406e-07;0.0
numpy_dot;11;2048;0.0684850215912;9.53674316406e-07;0.0
numpy_dot;12;2048;0.068834066391;1.19209289551e-06;0.0
numpy_dot;13;2048;0.068962097168;9.53674316406e-07;0.0
