benchmark;id;elements;numpy;pymic kernel;pymic;pymic(2)
numpy_dot;0;128;0.0122940540314;1.19209289551e-06
numpy_dot;1;128;6.79492950439e-05;0.0
numpy_dot;2;128;5.10215759277e-05;0.0
numpy_dot;3;128;4.2200088501e-05;0.0
numpy_dot;4;128;4.79221343994e-05;0.0
numpy_dot;5;128;4.50611114502e-05;0.0
numpy_dot;6;128;6.103515625e-05;0.0
numpy_dot;7;128;4.19616699219e-05;0.0
numpy_dot;8;128;4.6968460083e-05;0.0
numpy_dot;9;128;4.29153442383e-05;9.53674316406e-07
numpy_dot;0;256;0.000277996063232;0.0
numpy_dot;1;256;0.000218868255615;9.53674316406e-07
numpy_dot;2;256;0.000186920166016;0.0
numpy_dot;3;256;0.000180959701538;0.0
numpy_dot;4;256;0.000187158584595;1.19209289551e-06
numpy_dot;5;256;0.000185966491699;9.53674316406e-07
numpy_dot;6;256;0.000187158584595;0.0
numpy_dot;7;256;0.000179052352905;0.0
numpy_dot;8;256;0.000190019607544;0.0
numpy_dot;9;256;0.000180006027222;0.0
numpy_dot;0;384;0.000596046447754;0.0
numpy_dot;1;384;0.000411033630371;0.0
numpy_dot;2;384;0.000464916229248;0.0
numpy_dot;3;384;0.000334978103638;0.0
numpy_dot;4;384;0.000458002090454;0.0
numpy_dot;5;384;0.000334024429321;0.0
numpy_dot;6;384;0.000454902648926;0.0
numpy_dot;7;384;0.000341892242432;0.0
numpy_dot;8;384;0.000452041625977;0.0
numpy_dot;9;384;0.000334978103638;0.0
numpy_dot;0;512;0.00259804725647;0.0
numpy_dot;1;512;0.00150799751282;0.0
numpy_dot;2;512;0.000622034072876;0.0
numpy_dot;3;512;0.000602006912231;0.0
numpy_dot;4;512;0.000601053237915;0.0
numpy_dot;5;512;0.000591993331909;0.0
numpy_dot;6;512;0.000596046447754;0.0
numpy_dot;7;512;0.000591993331909;0.0
numpy_dot;8;512;0.000764131546021;0.0
numpy_dot;9;512;0.000601053237915;0.0
numpy_dot;0;640;0.00342082977295;0.0
numpy_dot;1;640;0.00230598449707;1.19209289551e-06
numpy_dot;2;640;0.00102400779724;9.53674316406e-07
numpy_dot;3;640;0.00101208686829;0.0
numpy_dot;4;640;0.00104594230652;9.53674316406e-07
numpy_dot;5;640;0.0010359287262;0.0
numpy_dot;6;640;0.00104188919067;0.0
numpy_dot;7;640;0.00103521347046;0.0
numpy_dot;8;640;0.00105309486389;0.0
numpy_dot;9;640;0.00102591514587;0.0
numpy_dot;0;768;0.00229811668396;0.0
numpy_dot;1;768;0.0031111240387;0.0
numpy_dot;2;768;0.00153994560242;1.19209289551e-06
numpy_dot;3;768;0.00160193443298;0.0
numpy_dot;4;768;0.00155901908875;0.0
numpy_dot;5;768;0.00164103507996;9.53674316406e-07
numpy_dot;6;768;0.00162196159363;0.0
numpy_dot;7;768;0.00165486335754;0.0
numpy_dot;8;768;0.00157999992371;0.0
numpy_dot;9;768;0.00673794746399;9.53674316406e-07
numpy_dot;0;896;0.00374603271484;0.0
numpy_dot;1;896;0.00404810905457;9.53674316406e-07
numpy_dot;2;896;0.00253796577454;9.53674316406e-07
numpy_dot;3;896;0.0025839805603;0.0
numpy_dot;4;896;0.00293493270874;1.19209289551e-06
numpy_dot;5;896;0.00259709358215;0.0
numpy_dot;6;896;0.00259709358215;0.0
numpy_dot;7;896;0.00257611274719;0.0
numpy_dot;8;896;0.00254607200623;0.0
numpy_dot;9;896;0.00259399414062;0.0
numpy_dot;0;1024;0.00781106948853;0.0
numpy_dot;1;1024;0.00460815429688;0.0
numpy_dot;2;1024;0.00534915924072;0.0
numpy_dot;3;1024;0.00399303436279;0.0
numpy_dot;4;1024;0.00387597084045;0.0
numpy_dot;5;1024;0.00407099723816;0.0
numpy_dot;6;1024;0.00394797325134;9.53674316406e-07
numpy_dot;7;1024;0.00404095649719;0.0
numpy_dot;8;1024;0.00385499000549;0.0
numpy_dot;9;1024;0.00406098365784;0.0
numpy_dot;0;1152;0.00876808166504;0.0
numpy_dot;1;1152;0.00721216201782;0.0
numpy_dot;2;1152;0.00560617446899;0.0
numpy_dot;3;1152;0.00716805458069;0.0
numpy_dot;4;1152;0.00527596473694;0.0
numpy_dot;5;1152;0.00533699989319;0.0
numpy_dot;6;1152;0.00581407546997;0.0
numpy_dot;7;1152;0.00530290603638;0.0
numpy_dot;8;1152;0.00530695915222;0.0
numpy_dot;9;1152;0.00532197952271;0.0
numpy_dot;0;1280;0.012482881546;0.0
numpy_dot;1;1280;0.00977683067322;0.0
numpy_dot;2;1280;0.00864601135254;0.0
numpy_dot;3;1280;0.00955605506897;9.53674316406e-07
numpy_dot;4;1280;0.007737159729;0.0
numpy_dot;5;1280;0.00801515579224;0.0
numpy_dot;6;1280;0.00750684738159;0.0
numpy_dot;7;1280;0.00738596916199;0.0
