benchmarks_dot;0;128;9.53674316406e-07;0.0713720321655;0.364982128143;0.0287780761719
benchmarks_dot;1;128;0.0;0.00588488578796;0.0335528850555;0.00839900970459
benchmarks_dot;2;128;0.0;0.00549602508545;0.0331499576569;0.00572609901428
benchmarks_dot;3;128;0.0;0.00543308258057;0.0330431461334;0.00486087799072
benchmarks_dot;4;128;1.19209289551e-06;0.00553703308105;0.0331771373749;0.00589799880981
benchmarks_dot;5;128;0.0;0.00559401512146;0.0333108901978;0.0067720413208
benchmarks_dot;6;128;9.53674316406e-07;0.00535106658936;0.0330781936646;0.00505900382996
benchmarks_dot;7;128;0.0;0.00556707382202;0.0332880020142;0.00437307357788
benchmarks_dot;8;128;0.0;0.00547289848328;0.0331819057465;0.00491809844971
benchmarks_dot;9;128;0.0;0.00347304344177;0.0311498641968;0.00605010986328
benchmarks_dot;0;256;9.53674316406e-07;0.0954041481018;0.370622158051;0.0282490253448
benchmarks_dot;1;256;9.53674316406e-07;0.0276758670807;0.0554959774017;0.00870895385742
benchmarks_dot;2;256;9.53674316406e-07;0.027636051178;0.0553140640259;0.00524616241455
benchmarks_dot;3;256;1.19209289551e-06;0.0275819301605;0.0554990768433;0.00430011749268
benchmarks_dot;4;256;9.53674316406e-07;0.0276741981506;0.055871963501;0.00645089149475
benchmarks_dot;5;256;9.53674316406e-07;0.0276520252228;0.0557599067688;0.00594401359558
benchmarks_dot;6;256;9.53674316406e-07;0.0276370048523;0.0553689002991;0.00490093231201
benchmarks_dot;7;256;9.53674316406e-07;0.0278379917145;0.055722951889;0.00415086746216
benchmarks_dot;8;256;9.53674316406e-07;0.00678491592407;0.0346658229828;0.00420999526978
benchmarks_dot;9;256;9.53674316406e-07;0.00762891769409;0.0146188735962;0.00406813621521
benchmarks_dot;0;384;9.53674316406e-07;0.0914318561554;0.365628004074;0.0290241241455
benchmarks_dot;1;384;0.0;0.0277690887451;0.0563950538635;0.0105850696564
benchmarks_dot;2;384;0.0;0.0277650356293;0.0560920238495;0.00822806358337
benchmarks_dot;3;384;9.53674316406e-07;0.0281960964203;0.0563468933105;0.00512194633484
benchmarks_dot;4;384;0.0;0.0277318954468;0.0360789299011;0.00553798675537
benchmarks_dot;5;384;0.0;0.0277619361877;0.0559930801392;0.00532388687134
benchmarks_dot;6;384;0.0;0.0279710292816;0.0323491096497;0.00395488739014
benchmarks_dot;7;384;0.0;0.0279719829559;0.0324690341949;0.00378799438477
benchmarks_dot;8;384;9.53674316406e-07;0.028018951416;0.0330200195312;0.0038890838623
benchmarks_dot;9;384;0.0;0.0279719829559;0.031867980957;0.00434184074402
benchmarks_dot;0;512;1.90734863281e-06;0.09095287323;0.366838932037;0.0300450325012
benchmarks_dot;1;512;9.53674316406e-07;0.0278029441833;0.0566930770874;0.0348010063171
benchmarks_dot;2;512;0.0;0.0275559425354;0.0337760448456;0.00821208953857
benchmarks_dot;3;512;1.19209289551e-06;0.0275201797485;0.0348081588745;0.006098985672
benchmarks_dot;4;512;0.0;0.0277800559998;0.0563540458679;0.00815200805664
benchmarks_dot;5;512;0.0;0.0274918079376;0.0558052062988;0.0139019489288
